Source,Target,Area,AreaA,AreaB
20091008707501.0,20101008707501.0,82319.46276388521,0.999999984701281,0.9999991805333565
20091008700024.0,20101008700024.0,93777.56623592602,0.9999999091883791,0.9999993814282264
20091008710026.0,20101008710026.0,2327.5121762576173,0.9999932754552906,1.0
20091008710012.0,20101008710012.0,5535.381986559572,1.0,0.9999978193414593
20091008710031.0,20101008710031.0,2678.811463455252,0.9999940912805292,0.9999991862412864
20091008710010.0,20101008710010.0,5459.041173208802,0.9999982346102195,0.9999995606794594
20091008710025.0,20101008710025.0,3809.7882595467972,0.9999974965174299,0.9999974965174299
20091008710074.0,20101008710074.0,6799.959527581695,0.9999999999999999,0.9999999999999999
20091008710039.0,20101008710039.0,21115.392052579315,0.9999980804871718,0.9999986538694028
20091008710055.0,20101008710055.0,2585.0837560501727,0.9999979412759916,0.9999950956563168
20091008710003.0,20101008710003.0,21562.957113279037,0.9999985973674625,0.9999988535812391
20091008710044.0,20101008710044.0,12379.106756987645,0.9999982682974057,0.9999982895403862
20091008710070.0,20101008710070.0,5876.311929061743,0.9999999999999999,0.9999997969236533
20091008710007.0,20101008710007.0,5541.511860504328,0.9999992092680087,1.0
20091008710029.0,20101008710029.0,2572.7336820248415,0.9999971248645276,0.9999971249554539
20091008710030.0,20101008710030.0,2800.349694833517,0.9999987348958024,0.9999958365886893
20091008710078.0,20101008710078.0,3431.4311848693396,0.9999990034512958,0.999997540018875
20091008710027.0,20101008710027.0,1377.9023261787931,0.9999952798885544,0.9999931992666083
20091008710053.0,20101008710053.0,2687.9677693463827,0.9999964982480106,0.9999995512855469
20091008710068.0,20101008710068.0,14674.391809656834,0.9999978825690904,0.9999991837873932
20091008710028.0,20101008710028.0,1393.9711955274645,0.9999957648601384,0.9999957649870286
20091008710021.0,20101008710021.0,5173.588238447586,1.0,0.999998001828932
20091008710082.0,20101008710082.0,3652.466175254929,0.9999958705274751,0.9999982982340453
